user_id;sex;age;university;graduation_year
1045;Муж;40;ИжГСХА;1998
1046;Муж;35;МОСУ;2005
1048;Муж;31;УГАТУ;N/A
1049;Жен;38;ДГУ;1999
1050;Муж;40;СевКавГТУ;N/A
1051;Муж;50;ИГХТУ;1988
1052;Муж;45;НГТУ;1992
1053;Муж;49;ГУЗ;1991
1054;Муж;35;МГУ им. Огарева;2004
1055;Жен;32;КГТУ-КАИ им. Туполева;2006
1057;Муж;28;МИ;2010
1058;Муж;27;РГСУ;2012
1059;Муж;25;СКГМИ;2014
1060;Жен;28;ЮФУ;2012
1063;Муж;27;ВлГУ;N/A
1065;Муж;44;РГУПС;1998
1067;Муж;29;КГТУ;N/A
1068;Жен;40;РГАЗУ;2009
1069;Муж;33;СПбГУ ИТМО;2007
1071;Муж;30;ДВФУ;N/A
1072;Муж;31;ВлГУ;2008
1073;Жен;34;КГТУ-КАИ им. Туполева;2011
1078;Муж;45;ПГУТИ;N/A
1079;Жен;33;ХГУ;2002
1082;Муж;26;УлГУ;2010
1084;Муж;36;МИСиС;2004
1086;Жен;36;МГОУ им. Черномырдина;2014
1087;Муж;39;МГГУ;1997
1088;Жен;30;НИ ИрГТУ;N/A
1089;Муж;40;УГНТУ;1998
1090;Жен;31;БГУЭП;2007
1093;Муж;35;ВолгГТУ;N/A
1094;Муж;39;ТюмГНГУ;N/A
1095;Муж;38;ДПИ НГТУ;2001
1097;Муж;48;КубГТУ;1993
1098;Муж;40;ПГТА;2008
1099;Муж;27;ГУУ;2013
1101;Муж;37;НГТУ им. Алексеева;2003
1102;Муж;43;РосНОУ;2005
1103;Муж;36;МГГУ;2002
1105;Жен;33;МГУТУ;N/A
1107;Муж;39;МГЮА им. О. Е. Кутафина;N/A
1109;Муж;26;РГСУ;2012
1110;Муж;24;МФПУ Синергия;2013
1112;Жен;43;МГЮА им. О. Е. Кутафина;N/A
1114;Муж;27;МГТУ Станкин;2014
1115;Жен;32;МГУПИ;2006
1116;Жен;54;МГУ;1985
1117;Жен;36;КНИТУ-КАИ им. А. Н. Туполева;N/A
1118;Муж;48;ЮФУ;1993
1119;Жен;46;МГУ;1994
1121;Муж;57;МАИ;N/A
1122;Жен;51;МГОУ;1989
1124;Муж;42;ВГТУ;2002
1125;Муж;36;ТУСУР;2002
1128;Жен;46;ЮФУ;2000
1129;Муж;48;НГУЭУ;2007
1130;Муж;35;СГА;2010
1131;Муж;34;НГТУ им. Алексеева;2005
1133;Муж;34;ГГАУ;2005
1134;Муж;25;МАТИ;N/A
1135;Муж;25;МГУЛ;2014
1136;Жен;39;МГСУ-МИСИ;2000
1137;Муж;42;ТулГУ;1996
1138;Муж;30;МФПА;2008
1139;Муж;39;МАИ;2000
1142;Муж;39;ВГУ;2000
1143;Муж;30;МГТУ им. Косыгина;N/A
1145;Муж;43;МГУ;N/A
1146;Муж;53;МАДИ;1991
1147;Муж;43;МАДИ;1995
1148;Муж;51;ИГУ;N/A
1149;Муж;34;СГТУ;2004
1151;Муж;28;МГОУ;2010
1152;Муж;36;МИРЭА;N/A
1153;Муж;33;ИГУПИТ;N/A
1155;Муж;37;РГУ им. Есенина;2009
1156;Жен;31;МГУ;2011
1157;Муж;33;ЯГТУ;N/A
1158;Муж;35;СГА;2005
1159;Муж;40;СтГАУ;1999
1161;Муж;56;НГТУ им. Алексеева;N/A
1162;Жен;50;МГТУ им. Н. Э. Баумана;N/A
1163;Муж;35;МГЭИ;2005
1164;Жен;37;МГГУ;2001
1169;Муж;29;СПбГПУ Политех;N/A
1170;Жен;28;СПбГЭУ;2010
1172;Муж;56;МГУ им. адмирала Невельского;1985
1173;Муж;27;УрФУ;2011
1174;Жен;32;ВИБ;2007
1175;Жен;36;УрГЭУ;2011
1176;Муж;40;СибАДИ;N/A
1177;Муж;44;МИЭП;2005
1178;Жен;48;МФЮА;2007
1179;Муж;27;ВИБ;N/A
1180;Муж;32;ЧелГУ;2006
1181;Муж;34;РГППУ;2004
1182;Муж;36;БелГУ;2001
1183;Муж;43;ТУСУР;1996
1184;Жен;42;НГУ;1997
1185;Муж;29;ВГАВТ;2009
1186;Жен;40;СГА;1997
1187;Муж;28;УрГУПС;2011
1188;Муж;31;ВлГУ;N/A
1189;Муж;59;ДВФУ;1979
1190;Муж;35;КГЭУ;N/A
1191;Муж;26;КГТУ-КАИ им. Туполева;2012
1192;Муж;54;ВолгГТУ;1985
1193;Жен;36;ВолгГАСУ;2003
1194;Муж;26;СмолГУ;2014
1195;Муж;31;ВПИ;2008
1197;Жен;35;СГАУ;2004
1200;Жен;35;СГУ;2004
1203;Муж;40;"МГТУ ""МАМИ""";2015
1204;Муж;34;УГЛТУ;2006
1205;Муж;32;ОмГУПС;2007
1206;Муж;41;ВГАУ им. Императора Петра I;2015
1207;Муж;39;ОГАУ;1999
1208;Муж;24;БГТУ;2014
1209;Муж;35;ИГСХА;2003
1210;Муж;32;КГТУ;2007
1211;Жен;42;МГУ;2007
1212;Муж;37;КузГТУ;2004
1215;Муж;37;БГАУ;2006
1216;Муж;38;ОмГТУ;2005
1217;Муж;26;СПбГУТ им. Бонч-Бруевича;N/A
1218;Муж;30;КГТУ;2013
1220;Муж;34;МГУПИ;2006
1221;Муж;32;МАТИ;2006
1222;Муж;27;МЭСИ;N/A
1223;Муж;28;ТюмГНГУ;2011
1225;Жен;26;МАТИ;2013
1226;Муж;38;ВолгГАСУ;2000
1227;Жен;46;РГАУ-МСХА им. Тимирязева;1993
1228;Муж;31;МГТУ им. Н. Э. Баумана;N/A
1229;Муж;29;РосЗИТЛП;N/A
1231;Муж;39;МГАКХиС;N/A
1232;Муж;36;ИНЭП;2002
1234;Муж;38;МИЭТ;2003
1236;Муж;48;ЮРГТУ;1992
1237;Муж;26;ДГТУ;N/A
1239;Жен;27;РГСУ;N/A
1241;Муж;49;ДВГТУ;N/A
1242;Муж;36;МГАВТ;2002
1243;Муж;37;СГУПС;2001
1244;Муж;45;НГТУ;1994
1247;Муж;26;МЭСИ;2012
1248;Жен;38;МИГКУ;N/A
1249;Жен;48;СГА;2011
1250;Муж;35;КГУ;2003
1251;Муж;42;КГТУ;1997
1253;Муж;48;ВолГУ;1995
1254;Муж;34;МАТИ;2004
1257;Муж;26;ДГТУ;2010
1258;Муж;25;ПГСХА;2013
1260;Муж;38;СГА;2004
1261;Муж;33;ТулГУ;2006
1262;Муж;31;КубГТУ;2008
1265;Муж;31;МАДИ;2007
1267;Муж;35;МГАВТ;N/A
1268;Муж;34;ИрГУПС;2004
1269;Жен;37;МИРЭА;2002
1270;Жен;32;БашГУ;2006
1271;Муж;41;ОмГТУ;1997
1272;Муж;37;ВГАУ им. Императора Петра I;2001
1274;Жен;34;ХГУ;2011
1276;Муж;23;УГСХА;2015
1277;Муж;39;УрГПУ;N/A
1278;Муж;24;ЧелГУ;2015
1279;Жен;53;ПГСГА;1991
1280;Жен;42;АТиСО;2007
1281;Жен;32;СГУ;2006
1282;Муж;49;РГУПС;N/A
1284;Муж;51;ДВГТУ;2009
1286;Жен;37;КузГТУ;2002
1287;Жен;51;ВЗФЭИ;N/A
1288;Муж;36;ДВГУ;N/A
1289;Жен;34;ННГУ им. Лобачевского;2004
1290;Муж;31;БУПК;2007
1291;Муж;46;МИФИ;1994
1292;Муж;38;ПГСХА;2000
1295;Муж;38;СибГИУ;2001
1296;Жен;41;МПСИ;2004
1299;Муж;58;БГАРФ;N/A
1300;Муж;31;УГЛТУ;2006
1301;Муж;24;ТюмГУ;2014
1302;Муж;29;ТюмГАСУ;2009
1303;Муж;36;МГСУ-МИСИ;N/A
1304;Муж;33;СГАУ;2005
1305;Жен;56;ВятГУ;N/A
1306;Муж;34;АГУ;2004
1307;Муж;29;ИжГТУ;2009
1308;Муж;52;УрФУ им. Б. Н. Ельцина;2003
1311;Жен;33;ПГТА;2005
1312;Жен;49;МГУПИ;N/A
1313;Жен;30;ЮЗГУ;2008
1314;Жен;38;БелГУ;2010
1316;Жен;34;РГТЭУ;N/A
1318;Муж;30;КубГУ;N/A
1319;Муж;43;ЮРГТУ;1998
1320;Жен;29;КубГУ;2010
1321;Жен;44;МГОУ им. Черномырдина;2007
1322;Муж;36;НИЯУ МИФИ;2004
1323;Муж;30;МФПА;2010
1324;Муж;41;НГТУ им. Алексеева;2002
1327;Жен;40;ДГУ;1998
1328;Муж;48;МГУ;N/A
1329;Муж;55;МГУ;N/A
1330;Жен;43;АГУ;1999
1331;Муж;49;ВКА им. Можайского;1989
1332;Муж;29;РГРТУ;2011
1333;Муж;34;РГАТУ;2004
1334;Муж;42;ИвГУ;N/A
1335;Муж;32;СПбГУТ им. Бонч-Бруевича;2006
1336;Муж;29;СПбГУАП;2011
1337;Жен;38;СПбГПУ Политех;2001
1338;Муж;41;ЯГТУ;2000
1339;Муж;33;МГТУ МИРЭА;N/A
1341;Муж;47;МИЭМ;N/A
1342;Муж;33;БУПК;2007
1343;Муж;29;ВГАСУ;N/A
1344;Муж;31;БГУ;2007
1345;Муж;37;РМАТ;N/A
1346;Муж;44;СГА;2000
1347;Жен;43;УрФУ;1995
1348;Муж;32;МГУПИ;2007
1349;Муж;35;МГОУ им. Черномырдина;2003
1350;Муж;39;РГРТУ;2001
1352;Муж;35;КГСХА;2003
1353;Муж;33;ИГАСУ;2005
1354;Муж;36;ЮЗГУ;2003
1355;Муж;47;КГМУ;1989
1356;Жен;58;ЯГПУ им. Ушинского;1981
1357;Муж;25;ПетрГУ;2014
1358;Муж;45;СПбГУ;N/A
1359;Муж;42;БГТУ;1997
1362;Жен;40;КГТУ;2001
1363;Муж;29;ИВЭСЭП;2010
1364;Муж;25;ПсковГУ;2014
1365;Жен;27;РГАЗУ;N/A
1367;Муж;31;АГТУ;2007
1368;Жен;29;СПбГЭУ;2009
1369;Жен;47;ИГСХА;1991
1370;Жен;56;РГСУ;1983
1371;Жен;53;ПГТУ;1986
1373;Муж;35;СПбГЭУ;2003
1374;Муж;60;УрГУПС;N/A
1376;Муж;27;ОГУ;2011
1377;Муж;25;СПбГУ;2013
1380;Муж;26;РПА МЮ РФ;2012
1381;Муж;56;СибАДИ;N/A
1382;Муж;40;УГТУ;2002
1383;Муж;28;ВятГУ;N/A
1385;Муж;40;СыктГУ;1998
1386;Муж;28;ТУСУР;N/A
1387;Муж;35;ПГУПС;1995
1388;Жен;43;МГЭИ;N/A
1389;Жен;34;ТюмГНГУ;2010
1390;Муж;56;ТюмГНГУ;1983
1391;Муж;53;УрФУ;1986
1394;Муж;26;ДВГУ;2011
1396;Муж;30;СГА;2006
1398;Жен;36;НГПУ;2006
1400;Муж;44;НГТУ;2000
1401;Муж;33;ХТИ;2009
1402;Жен;36;КрасГАУ;2002
1403;Муж;51;ДВГУПС;1988
1404;Жен;34;РГГУ;2011
1405;Муж;45;МГИУ;2005
1406;Муж;32;БрГУ;2006
1407;Муж;39;НИ МГУ им. Огарева;N/A
1408;Муж;53;ДВГТУ;1985
1409;Муж;24;ИрГУПС;N/A
1410;Муж;24;ДВГТУ;2013
1411;Муж;37;ИрГТУ;2010
1413;Жен;28;ДВФУ;2008
1415;Муж;46;БГТУ;1993
1416;Муж;39;МГОУ;N/A
1419;Муж;27;АмГУ;2013
1420;Муж;55;НИУ МЭИ;1982
1421;Муж;32;СГА;2005
1422;Жен;42;КГУ;N/A
1423;Муж;29;МГОУ;2009
1424;Муж;22;БГТУ им. В. Г. Шухова;2015
1425;Жен;35;НИ;2004
1427;Муж;43;РГУ им. Есенина;1995
1428;Жен;34;ИвГУ;2005
1429;Муж;42;МГУ;N/A
1430;Муж;55;ВлГУ;1993
1431;Жен;40;МГЛУ;1998
1432;Муж;40;МЭСИ;2010
1434;Муж;31;ГУУ;2012
1435;Муж;47;ВВВУТ;1991
1437;Жен;38;ВГИК;2002
1438;Муж;49;РГУНГ им. Губкина;N/A
1440;Жен;30;МГУП;2008
1441;Муж;37;СГУ им. Чернышевского;N/A
1442;Жен;43;МАИ;N/A
1443;Муж;55;МГОУ им. Черномырдина;1990
1444;Жен;35;КнАГТУ;N/A
1445;Жен;27;НИ;N/A
1446;Муж;56;МЭИ;1983
1447;Муж;35;МИ;2004
1448;Муж;54;МАТИ;N/A
1451;Муж;28;МГУПИ;2010
1452;Муж;45;МИРЭА;1994
1453;Муж;18;МАИ;N/A
1454;Муж;39;НИУ МЭИ;2000
1457;Жен;46;РУК;2002
1458;Жен;60;МГУС / РГУТиС;1985
1459;Муж;25;МАТИ;N/A
1460;Жен;51;МГУ;1987
1463;Муж;47;ВГИК;N/A
1468;Муж;30;МАИ;2009
1469;Жен;26;НИЯУ МИФИ;2012
1470;Муж;38;МГТУ им. Н.Э. Баумана;2001
1471;Муж;58;МФТИ;1981
1472;Муж;39;МГУПБ;1999
1473;Жен;39;МГППУ;1999
1474;Жен;47;МГСУ НИУ;1993
1475;Жен;39;ИГУПИТ;2007
1476;Муж;25;МГУДТ;2014
1477;Жен;45;МГТУ Станкин;1994
1478;Муж;31;СамГУ;2007
1479;Муж;39;УлГТУ;2000
1480;Муж;33;КГЭУ;2006
1481;Муж;30;КГУ им. Ульянова-Ленина;2008
1482;Жен;19;ТГУ;N/A
1484;Муж;40;СамГТУ;1998
1486;Муж;31;МТУСИ;2009
1488;Муж;31;МГЛУ;2007
1490;Муж;45;МГТУ Станкин;N/A
1492;Муж;52;МГУЛ;1986
1493;Муж;37;РАНХиГС при Президенте РФ;N/A
1495;Муж;43;СГТУ;2002
1496;Муж;40;ВКА им. Можайского;1998
1497;Муж;33;ИНЭКА;N/A
1498;Жен;39;ГУУ;2000
1499;Муж;30;АГУ;2009
1501;Муж;60;МАИ;1981
1502;Жен;56;ВолгГТУ;1982
1503;Муж;26;УлГТУ;2014
1504;Жен;55;МГУПБ;1985
1507;Жен;27;СГТУ им. Ю.А. Гагарина;2012
1508;Муж;26;МИРЭА;2013
1515;Муж;25;ВГАФК;2012
1516;Муж;44;МГППУ;N/A
1517;Жен;36;МПСИ;N/A
1518;Муж;27;ОГУ;N/A
1519;Муж;47;СибАДИ;N/A
1521;Муж;31;СГТУ;N/A
1523;Жен;31;ВЗФЭИ;2011
1524;Муж;40;КубГАУ;2000
1527;Жен;26;БашГУ;2012
1529;Муж;18;МГУ;2014
1530;Жен;51;ТГУ;1988
1531;Муж;41;УрФУ;N/A
1533;Жен;26;КубГАУ;N/A
1534;Муж;25;КубГУ;2013
1535;Муж;40;РГУПС;1998
1536;Муж;29;СГУ;2009
1537;Жен;38;СГУ;2000
1538;Муж;42;КубГТУ;2011
1540;Жен;42;БГТУ им. Шухова;1998
1541;Муж;46;ПГТУ;1994
1543;Муж;52;КубГТУ;2007
1544;Жен;44;БУПК;2006
1545;Муж;53;МГТУ;2000
1546;Жен;34;КубГАУ;N/A
1548;Муж;53;ВВВУТ;1986
1549;Муж;38;КубГАУ;2000
1550;Муж;33;КубГУ;2006
1551;Муж;38;Университет машиностроения;2006
1552;Муж;45;УрГПУ;1994
1553;Муж;34;Финансовый университет;N/A
1554;Муж;48;МИЭТ;N/A
1555;Муж;25;МГУПС;2015
1556;Муж;41;МГТУ им. Н.Э. Баумана;1997
1557;Муж;35;АПИ при ИГиП РАН;N/A
1558;Жен;38;СКГМИ;2000
1559;Жен;27;ИМСИТ;2012
1560;Жен;42;ВлГУ им. А.Г. и Н.Г. Столетовых;N/A
1565;Муж;39;ВГТУ;1999
1566;Муж;22;МГУПИ;2015
1568;Муж;45;РАНХиГС;2005
1570;Муж;24;МАТИ;2014
1572;Муж;39;СГТУ им. Ю.А. Гагарина;2002
1573;Муж;37;ВГУ;2001
1574;Муж;41;ЛГТУ;2012
1575;Муж;28;ТГТУ;N/A
1577;Муж;41;ДПИ НГТУ;1997
1578;Муж;32;НИУ МЭИ;2008
1579;Муж;25;ТГУ им. Державина;N/A
1580;Муж;34;ИГХТУ;2004
1581;Муж;46;ТГТУ;2013
1582;Муж;32;ВГПУ;2006
1584;Муж;37;РПА МЮ РФ;2001
1585;Муж;32;РПА МЮ РФ;2010
1587;Жен;28;ВЗФЭИ;N/A
1588;Муж;32;ТГУ им. Державина;2006
1589;Муж;49;СмолГУ;1992
1590;Жен;33;ВГУ;2006
1591;Муж;33;ВолГУ;2005
1592;Муж;31;СГА;2009
1594;Муж;31;БГУ им. Петровского;N/A
1595;Жен;30;РГУ им. Есенина;2008
1596;Муж;34;КГСХА;2006
1598;Муж;30;РУК;2010
1599;Жен;38;РосЗИТЛП;2010
1601;Жен;41;МГУ;1998
1602;Муж;29;АПИ при ИГиП РАН;N/A
1603;Муж;42;МИЭП;2003
1605;Жен;43;ТулГУ;1995
1606;Муж;44;ИГТА;1994
1608;Муж;58;СГА;2007
1609;Муж;33;ИГЭУ им. Ленина;2007
1611;Муж;37;БГТУ;1941
1613;Муж;31;ВлГУ им. А.Г. и Н.Г. Столетовых;2013
1614;Муж;37;НовГУ;N/A
1616;Жен;34;СПбГТИ;2005
1617;Муж;34;МПСИ;N/A
1618;Жен;60;ВГПУ;1983
1619;Муж;51;ВКА им. Можайского;1988
1620;Муж;29;ВГСХА;2010
1625;Жен;34;СПбГЭУ;2004
1627;Муж;31;СПбГТИ;2008
1628;Муж;56;СПбГЭУ;1982
1629;Муж;24;ТюмГНГУ;2014
1630;Муж;45;РГПУ им. Герцена;N/A
1631;Муж;36;ТУСУР;2009
1632;Муж;35;ТюмГНГУ;2003
1633;Жен;34;МИП;2005
1635;Муж;19;УГГУ;N/A
1636;Муж;36;СПбГЭТУ;2001
1637;Муж;41;ПсковГУ;1999
1639;Жен;37;ТГСХА;2011
1642;Муж;42;УрФУ;1997
1643;Муж;25;ВолГУ;2010
1644;Муж;33;КНИТУ;2006
1645;Муж;37;ТГУ;2001
1646;Муж;54;ННГАСУ;1984
1648;Муж;45;РГУФКСМиТ;1993
1650;Муж;34;УрГПУ;2003
1651;Муж;49;УрФУ им. Б. Н. Ельцина;2009
1652;Муж;47;ТУСУР;2010
1654;Муж;36;ХГУ;2003
1655;Муж;34;КрасГМУ;2009
1657;Жен;35;КрасГАУ;2003
1658;Муж;24;МГУ им. адмирала Невельского;2008
1660;Муж;26;КнАГТУ;2015
1661;Муж;35;МГУ;2008
1662;Жен;34;НГУЭУ;2005
1663;Муж;33;ВГУЭС;2003
1665;Муж;38;ПИ СФУ;2000
1666;Муж;37;НГТУ;2002
1667;Муж;27;ТУСУР;2011
1668;Муж;29;ОмГУПС;2015
1670;Муж;23;ПГСХА;2015
1671;Муж;42;ТоГУ;1996
1673;Жен;46;БГУ;2000
1674;Муж;59;БГУ;1978
1675;Муж;28;ТоГУ;N/A
1677;Муж;33;ДВГУПС;2012
1678;Муж;39;ИрГТУ;2001
1679;Муж;35;ТоГУ;2009
1680;Муж;35;МГУ;2008
1681;Муж;32;МГСУ-МИСИ;2006
1683;Муж;25;МФЮА;N/A
1685;Муж;32;МГСУ-МИСИ;N/A
1686;Муж;31;МГУ;2011
1687;Жен;34;МЭСИ;N/A
1688;Муж;37;МАДГТУ;2003
1691;Муж;36;МТУСИ;N/A
1692;Муж;41;МГУ;1999
1695;Жен;38;МГУ;2009
1697;Муж;38;РЭА им. Г. В. Плеханова;2002
1698;Муж;32;СФГА;2006
1701;Муж;50;МАДГТУ;1989
1702;Жен;32;МФЮА;2006
1705;Муж;39;СПбГУ;N/A
1706;Муж;29;МФЮА;2009
1707;Муж;44;РГЭУ РИНХ;1993
1708;Муж;40;МИФИ;2001
1709;Муж;39;МФЮА;N/A
1711;Муж;46;ВолгГТУ;1994
1712;Муж;32;МГУИЭ;2007
1713;Жен;36;МГУТУ;2001
1714;Муж;33;МГСУ-МИСИ;2005
1716;Муж;29;МФПУ Синергия;2009
1717;Муж;30;РХТУ им. Менделеева;2009
1718;Муж;38;Университет машиностроения;2000
1719;Муж;36;МГТУ им. Косыгина;2006
1720;Муж;37;ВЗФЭИ;2006
1723;Муж;30;МИГКУ;2010
1724;Муж;48;Университет машиностроения;N/A
1725;Муж;31;МГГУ;2008
1726;Муж;33;МГГУ;2008
1728;Муж;31;МГУ;2010
1730;Жен;37;МГГУ;2004
1731;Жен;28;МосГУ;2010
1732;Жен;46;МГЛУ;1993
1734;Муж;27;РГГУ;2011
1736;Муж;42;РХТУ им. Менделеева;1998
1737;Муж;50;РГСУ;1992
1738;Муж;23;МФЮА;2014
1739;Муж;34;МГУС / РГУТиС;2006
1740;Муж;30;МИЭТ;N/A
1741;Муж;31;ЮУрГУ;1973
1743;Муж;33;ВКА им. Можайского;2005
1745;Муж;32;ЭПИ;N/A
1746;Муж;34;РХТУ им. Менделеева;2007
1748;Муж;41;РГГУ;2014
1749;Жен;30;МГИУ;2010
1750;Муж;28;МАИ;2011
1751;Муж;31;МФЮА;2009
1754;Муж;31;РосНОУ;2011
1755;Муж;45;КГТУ;N/A
1756;Муж;34;ПГСХА;2006
1757;Муж;28;МГЮА;N/A
1758;Жен;35;РУК;N/A
1759;Муж;39;ДГТУ;2000
1762;Муж;27;АГЗ МЧС России;2012
1763;Муж;31;МИУ;N/A
1764;Муж;35;МГСУ НИУ;2004
1766;Муж;35;МГУС / РГУТиС;2004
1767;Муж;33;МЭИ;2006
1768;Муж;39;ПИ;2002
1770;Жен;27;МГАВТ;2011
1771;Муж;48;МГТУ им. Н.Э. Баумана;1994
1773;Муж;34;ВУ МО РФ;2004
1774;Жен;31;МГУТУ;N/A
1775;Муж;43;РВИРВ им. Неделина;1995
1776;Жен;35;МГПИ им. Евсевьева;2002
1777;Муж;48;УГАТУ;N/A
1778;Муж;29;СГСЭУ;2010
1779;Муж;34;ВГСХА;2005
1783;Муж;42;ПГСХА;N/A
1784;Муж;28;МГАВТ;2011
1785;Жен;35;МГТУ Станкин;2004
1786;Муж;48;МГУПС-МИИТ;1992
1787;Муж;31;СамГУ;2007
1788;Муж;36;МАИ;1945
1789;Муж;30;БИТИ НИЯУ МИФИ;2010
1790;Муж;38;ПГУ;2000
1791;Муж;33;ВолгГТУ;2004
1792;Муж;39;СГАУ им. Королева;2007
1794;Муж;43;СГТУ;1995
1795;Жен;34;СГТУ им. Ю.А. Гагарина;2004
1796;Муж;41;СГУ им. Чернышевского;2000
1797;Муж;34;БИТИ НИЯУ МИФИ;2004
1798;Муж;34;КГЭУ;N/A
1801;Муж;33;УрГЮА;2007
1802;Муж;41;СамГТУ;2002
1803;Жен;54;СГЭУ;1999
1804;Муж;36;СГТУ;2010
1805;Жен;36;ТГУ;2002
1806;Жен;51;ННГУ им. Лобачевского;1990
1808;Жен;34;БашГУ;2004
1809;Муж;19;КНИТУ-КАИ им. А. Н. Туполева;N/A
1811;Жен;33;БашГУ;2005
1812;Жен;32;КГУ;2006
1815;Муж;30;СамГТУ;N/A
1817;Муж;28;УлГТУ;N/A
1818;Муж;30;СГАУ им. Королева;N/A
1819;Муж;30;ИТА ЮФУ;N/A
1820;Муж;27;РГСУ;N/A
1821;Муж;34;СПбГПУ Политех;2004
1824;Муж;31;СамГТУ;2007
1825;Жен;38;ПИ;2010
1826;Муж;26;ЧГУ им. Ульянова;2012
1828;Муж;42;РГУПС;1996
1830;Муж;47;ГГНТУ;N/A
1833;Жен;37;ЮФУ;2001
1834;Муж;43;ЧГУ;1996
1836;Муж;30;СКГМИ;2002
1838;Жен;32;МГСУ-МИСИ;N/A
1839;Жен;32;РГЭУ РИНХ;2005
1840;Муж;48;СевКавГТУ;2008
1841;Муж;35;КубГАУ;2000
1842;Муж;29;ЮФУ;2008
1843;Муж;35;КубГТУ;2005
1844;Муж;32;КубГТУ;2011
1845;Муж;32;СКГМИ;2005
1848;Муж;27;ВВВУТ;2012
1849;Муж;46;ЧГУ;1998
1850;Жен;36;КубГУ;N/A
1853;Муж;28;МГУ;2015
1855;Муж;55;АГУ;1985
1856;Муж;34;БУПК;2004
1857;Жен;27;СКГМИ;N/A
1858;Жен;34;НГМА;N/A
1859;Жен;38;КубГУ;N/A
1860;Муж;23;ДГТУ;2015
1861;Муж;31;ТТИ ЮФУ;2013
1862;Муж;32;ДГУ;2007
1864;Муж;32;РГСУ;2011
1865;Муж;54;ЧГУ;1985
1866;Муж;29;РГУПС;2015
1868;Муж;45;КубГТУ;1994
1869;Муж;20;УралГУФК;2010
1872;Муж;29;СГТУ;2010
1873;Муж;40;СГТУ им. Ю.А. Гагарина;1999
1874;Муж;36;МТУСИ;2004
1875;Муж;40;МГУ;2010
1879;Муж;33;АГТУ;2008
1884;Муж;30;СГТУ;2008
1885;Муж;26;НИ МГУ им. Огарева;2012
1886;Муж;34;КГУ им. Ульянова-Ленина;2004
1888;Муж;24;СГТУ;2015
1889;Муж;34;ИрГТУ;2008
1890;Муж;38;КНИТУ;N/A
1891;Муж;24;УГАТУ;2015
1892;Жен;27;РГСУ;N/A
1894;Муж;30;ПГСХА;2009
